"Store","Dept","Date","Temperature","Fuel_Price","CPI","Unemployment","IsHoliday","Weekly_Sales","Name"
2,2,"2011-11-04",55.53,3.332,217.4853605,7.441,FALSE,65483.49,"Health and Beauty Aids"
2,3,"2011-11-04",55.53,3.332,217.4853605,7.441,FALSE,11071.88,"Stationery"
2,1,"2011-11-11",59.33,3.297,217.6455387,7.441,FALSE,23151.55,"Candy and Tobacco"
2,2,"2011-11-11",59.33,3.297,217.6455387,7.441,FALSE,61463.38,"Health and Beauty Aids"
2,3,"2011-11-11",59.33,3.297,217.6455387,7.441,FALSE,11931.19,"Stationery"
2,1,"2011-11-18",62.01,3.308,217.8670218,7.441,FALSE,23923.11,"Candy and Tobacco"
2,2,"2011-11-18",62.01,3.308,217.8670218,7.441,FALSE,61442.83,"Health and Beauty Aids"
2,3,"2011-11-18",62.01,3.308,217.8670218,7.441,FALSE,11235.57,"Stationery"
2,1,"2011-11-25",56.36,3.236,218.1130269,7.441,TRUE,25542.74,"Candy and Tobacco"
2,2,"2011-11-25",56.36,3.236,218.1130269,7.441,TRUE,64808.41,"Health and Beauty Aids"
2,3,"2011-11-25",56.36,3.236,218.1130269,7.441,TRUE,12113.22,"Stationery"
2,1,"2011-12-02",48.74,3.172,218.3590319,7.441,FALSE,29959.08,"Candy and Tobacco"
2,2,"2011-12-02",48.74,3.172,218.3590319,7.441,FALSE,60333.21,"Health and Beauty Aids"
2,3,"2011-12-02",48.74,3.172,218.3590319,7.441,FALSE,15569.24,"Stationery"
2,1,"2011-12-09",41.76,3.158,218.605037,7.441,FALSE,43639.97,"Candy and Tobacco"
2,2,"2011-12-09",41.76,3.158,218.605037,7.441,FALSE,66160.47,"Health and Beauty Aids"
2,3,"2011-12-09",41.76,3.158,218.605037,7.441,FALSE,16138.7,"Stationery"
2,1,"2011-12-16",50.13,3.159,218.8217928,7.441,FALSE,63109.72,"Candy and Tobacco"
2,2,"2011-12-16",50.13,3.159,218.8217928,7.441,FALSE,73364.19,"Health and Beauty Aids"
2,3,"2011-12-16",50.13,3.159,218.8217928,7.441,FALSE,18683.18,"Stationery"
2,1,"2011-12-23",46.66,3.112,218.9995495,7.441,FALSE,75779.45,"Candy and Tobacco"
2,2,"2011-12-23",46.66,3.112,218.9995495,7.441,FALSE,93511.03,"Health and Beauty Aids"
2,3,"2011-12-23",46.66,3.112,218.9995495,7.441,FALSE,21480.34,"Stationery"
2,1,"2011-12-30",44.57,3.129,219.1773063,7.441,TRUE,31246.27,"Candy and Tobacco"
2,2,"2011-12-30",44.57,3.129,219.1773063,7.441,TRUE,57846.27,"Health and Beauty Aids"
2,3,"2011-12-30",44.57,3.129,219.1773063,7.441,TRUE,11918.71,"Stationery"
2,1,"2012-01-06",46.75,3.157,219.355063,7.057,FALSE,20481.45,"Candy and Tobacco"
2,2,"2012-01-06",46.75,3.157,219.355063,7.057,FALSE,64877.05,"Health and Beauty Aids"
2,3,"2012-01-06",46.75,3.157,219.355063,7.057,FALSE,15893.39,"Stationery"
2,1,"2012-01-13",45.99,3.261,219.5328198,7.057,FALSE,21569.9,"Candy and Tobacco"
2,2,"2012-01-13",45.99,3.261,219.5328198,7.057,FALSE,62505.79,"Health and Beauty Aids"
2,3,"2012-01-13",45.99,3.261,219.5328198,7.057,FALSE,15678.49,"Stationery"
2,1,"2012-01-20",51.7,3.268,219.6258417,7.057,FALSE,23397.02,"Candy and Tobacco"
2,2,"2012-01-20",51.7,3.268,219.6258417,7.057,FALSE,61438.15,"Health and Beauty Aids"
2,3,"2012-01-20",51.7,3.268,219.6258417,7.057,FALSE,17817.46,"Stationery"
2,1,"2012-01-27",50.5,3.29,219.7188636,7.057,FALSE,22833.08,"Candy and Tobacco"
2,2,"2012-01-27",50.5,3.29,219.7188636,7.057,FALSE,58151.34,"Health and Beauty Aids"
2,3,"2012-01-27",50.5,3.29,219.7188636,7.057,FALSE,15066.45,"Stationery"
2,1,"2012-02-03",55.21,3.36,219.8118854,7.057,FALSE,28813.06,"Candy and Tobacco"
2,2,"2012-02-03",55.21,3.36,219.8118854,7.057,FALSE,71322.01,"Health and Beauty Aids"
2,3,"2012-02-03",55.21,3.36,219.8118854,7.057,FALSE,14335.61,"Stationery"
2,1,"2012-02-10",46.98,3.409,219.9049073,7.057,TRUE,41247.02,"Candy and Tobacco"
2,2,"2012-02-10",46.98,3.409,219.9049073,7.057,TRUE,69165.6,"Health and Beauty Aids"
2,3,"2012-02-10",46.98,3.409,219.9049073,7.057,TRUE,15069.79,"Stationery"
2,1,"2012-02-17",43.82,3.51,220.0651993,7.057,FALSE,77394.09,"Candy and Tobacco"
2,2,"2012-02-17",43.82,3.51,220.0651993,7.057,FALSE,70027.01,"Health and Beauty Aids"
2,3,"2012-02-17",43.82,3.51,220.0651993,7.057,FALSE,15257.84,"Stationery"
2,1,"2012-02-24",54.63,3.555,220.275944,7.057,FALSE,25613.67,"Candy and Tobacco"
2,2,"2012-02-24",54.63,3.555,220.275944,7.057,FALSE,66451.66,"Health and Beauty Aids"
2,3,"2012-02-24",54.63,3.555,220.275944,7.057,FALSE,13625.47,"Stationery"
2,1,"2012-03-02",58.79,3.63,220.4866886,7.057,FALSE,25556.15,"Candy and Tobacco"
2,2,"2012-03-02",58.79,3.63,220.4866886,7.057,FALSE,70768.55,"Health and Beauty Aids"
2,3,"2012-03-02",58.79,3.63,220.4866886,7.057,FALSE,13030.26,"Stationery"
2,1,"2012-03-09",57.11,3.669,220.6974332,7.057,FALSE,26173.93,"Candy and Tobacco"
2,2,"2012-03-09",57.11,3.669,220.6974332,7.057,FALSE,66870.9,"Health and Beauty Aids"
2,3,"2012-03-09",57.11,3.669,220.6974332,7.057,FALSE,12444.21,"Stationery"
2,1,"2012-03-16",63.68,3.734,220.8498468,7.057,FALSE,27320.08,"Candy and Tobacco"
2,2,"2012-03-16",63.68,3.734,220.8498468,7.057,FALSE,68851.41,"Health and Beauty Aids"
2,3,"2012-03-16",63.68,3.734,220.8498468,7.057,FALSE,10209.02,"Stationery"
2,1,"2012-03-23",64.01,3.787,220.9244858,7.057,FALSE,29868.82,"Candy and Tobacco"
2,2,"2012-03-23",64.01,3.787,220.9244858,7.057,FALSE,63447.81,"Health and Beauty Aids"
2,3,"2012-03-23",64.01,3.787,220.9244858,7.057,FALSE,9597.16,"Stationery"
2,1,"2012-03-30",66.83,3.845,220.9991248,7.057,FALSE,37052.68,"Candy and Tobacco"
2,2,"2012-03-30",66.83,3.845,220.9991248,7.057,FALSE,63778.8,"Health and Beauty Aids"
2,3,"2012-03-30",66.83,3.845,220.9991248,7.057,FALSE,11410.07,"Stationery"
2,1,"2012-04-06",68.43,3.891,221.0737638,6.891,FALSE,75970.97,"Candy and Tobacco"
2,2,"2012-04-06",68.43,3.891,221.0737638,6.891,FALSE,70382.23,"Health and Beauty Aids"
2,3,"2012-04-06",68.43,3.891,221.0737638,6.891,FALSE,11303,"Stationery"
2,1,"2012-04-13",68.08,3.891,221.1484028,6.891,FALSE,56093.13,"Candy and Tobacco"
2,2,"2012-04-13",68.08,3.891,221.1484028,6.891,FALSE,61390.48,"Health and Beauty Aids"
2,3,"2012-04-13",68.08,3.891,221.1484028,6.891,FALSE,10047.71,"Stationery"
2,1,"2012-04-20",65.69,3.877,221.2021074,6.891,FALSE,22568.57,"Candy and Tobacco"
2,2,"2012-04-20",65.69,3.877,221.2021074,6.891,FALSE,67363.12,"Health and Beauty Aids"
2,3,"2012-04-20",65.69,3.877,221.2021074,6.891,FALSE,11178.49,"Stationery"
2,1,"2012-04-27",67.2,3.814,221.255812,6.891,FALSE,22414.38,"Candy and Tobacco"
2,2,"2012-04-27",67.2,3.814,221.255812,6.891,FALSE,61562.95,"Health and Beauty Aids"
2,3,"2012-04-27",67.2,3.814,221.255812,6.891,FALSE,10419.11,"Stationery"
2,1,"2012-05-04",76.73,3.749,221.3095166,6.891,FALSE,22711.04,"Candy and Tobacco"
2,2,"2012-05-04",76.73,3.749,221.3095166,6.891,FALSE,67046.93,"Health and Beauty Aids"
2,3,"2012-05-04",76.73,3.749,221.3095166,6.891,FALSE,11844.62,"Stationery"
2,1,"2012-05-11",73.87,3.688,221.3632212,6.891,FALSE,25661.21,"Candy and Tobacco"
2,2,"2012-05-11",73.87,3.688,221.3632212,6.891,FALSE,61750.11,"Health and Beauty Aids"
2,3,"2012-05-11",73.87,3.688,221.3632212,6.891,FALSE,11867.42,"Stationery"
2,1,"2012-05-18",71.27,3.63,221.380331,6.891,FALSE,25982.7,"Candy and Tobacco"
2,2,"2012-05-18",71.27,3.63,221.380331,6.891,FALSE,63948.19,"Health and Beauty Aids"
2,3,"2012-05-18",71.27,3.63,221.380331,6.891,FALSE,10591.94,"Stationery"
2,1,"2012-05-25",78.19,3.561,221.3828029,6.891,FALSE,23561.25,"Candy and Tobacco"
2,2,"2012-05-25",78.19,3.561,221.3828029,6.891,FALSE,66419.23,"Health and Beauty Aids"
2,3,"2012-05-25",78.19,3.561,221.3828029,6.891,FALSE,10441.51,"Stationery"
2,1,"2012-06-01",78.38,3.501,221.3852748,6.891,FALSE,23076.47,"Candy and Tobacco"
2,2,"2012-06-01",78.38,3.501,221.3852748,6.891,FALSE,64912.65,"Health and Beauty Aids"
2,3,"2012-06-01",78.38,3.501,221.3852748,6.891,FALSE,10794.48,"Stationery"
2,1,"2012-06-08",78.69,3.452,221.3877467,6.891,FALSE,24826.25,"Candy and Tobacco"
2,2,"2012-06-08",78.69,3.452,221.3877467,6.891,FALSE,70841.55,"Health and Beauty Aids"
2,3,"2012-06-08",78.69,3.452,221.3877467,6.891,FALSE,11372.41,"Stationery"
2,1,"2012-06-15",80.56,3.393,221.4009901,6.891,FALSE,24016.43,"Candy and Tobacco"
2,2,"2012-06-15",80.56,3.393,221.4009901,6.891,FALSE,66904.1,"Health and Beauty Aids"
2,3,"2012-06-15",80.56,3.393,221.4009901,6.891,FALSE,11664.56,"Stationery"
2,1,"2012-06-22",81.04,3.346,221.4411622,6.891,FALSE,24155.67,"Candy and Tobacco"
2,2,"2012-06-22",81.04,3.346,221.4411622,6.891,FALSE,68915.17,"Health and Beauty Aids"
2,3,"2012-06-22",81.04,3.346,221.4411622,6.891,FALSE,10858.12,"Stationery"
2,1,"2012-06-29",86.32,3.286,221.4813343,6.891,FALSE,23580.74,"Candy and Tobacco"
2,2,"2012-06-29",86.32,3.286,221.4813343,6.891,FALSE,66611.66,"Health and Beauty Aids"
2,3,"2012-06-29",86.32,3.286,221.4813343,6.891,FALSE,10099.07,"Stationery"
2,1,"2012-07-06",84.2,3.227,221.5215064,6.565,FALSE,24052.7,"Candy and Tobacco"
2,2,"2012-07-06",84.2,3.227,221.5215064,6.565,FALSE,70409.25,"Health and Beauty Aids"
2,3,"2012-07-06",84.2,3.227,221.5215064,6.565,FALSE,12846.88,"Stationery"
2,1,"2012-07-13",80.17,3.256,221.5616784,6.565,FALSE,23148.57,"Candy and Tobacco"
2,2,"2012-07-13",80.17,3.256,221.5616784,6.565,FALSE,65225.27,"Health and Beauty Aids"
2,3,"2012-07-13",80.17,3.256,221.5616784,6.565,FALSE,20595.14,"Stationery"
2,1,"2012-07-20",83.23,3.311,221.5701123,6.565,FALSE,23813.13,"Candy and Tobacco"
2,2,"2012-07-20",83.23,3.311,221.5701123,6.565,FALSE,65537.3,"Health and Beauty Aids"
2,3,"2012-07-20",83.23,3.311,221.5701123,6.565,FALSE,26353.05,"Stationery"
2,1,"2012-07-27",86.37,3.407,221.5785461,6.565,FALSE,23025.51,"Candy and Tobacco"
2,2,"2012-07-27",86.37,3.407,221.5785461,6.565,FALSE,66605.41,"Health and Beauty Aids"
2,3,"2012-07-27",86.37,3.407,221.5785461,6.565,FALSE,27903.18,"Stationery"
2,1,"2012-08-03",90.22,3.417,221.5869799,6.565,FALSE,22851.99,"Candy and Tobacco"
2,2,"2012-08-03",90.22,3.417,221.5869799,6.565,FALSE,69431.69,"Health and Beauty Aids"
2,3,"2012-08-03",90.22,3.417,221.5869799,6.565,FALSE,36066,"Stationery"
2,1,"2012-08-10",88.55,3.494,221.5954138,6.565,FALSE,23261.95,"Candy and Tobacco"
2,2,"2012-08-10",88.55,3.494,221.5954138,6.565,FALSE,67146.39,"Health and Beauty Aids"
2,3,"2012-08-10",88.55,3.494,221.5954138,6.565,FALSE,40642.61,"Stationery"
2,1,"2012-08-17",84.79,3.571,221.6751459,6.565,FALSE,24793.54,"Candy and Tobacco"
2,2,"2012-08-17",84.79,3.571,221.6751459,6.565,FALSE,68857.79,"Health and Beauty Aids"
2,3,"2012-08-17",84.79,3.571,221.6751459,6.565,FALSE,50717.3,"Stationery"
2,1,"2012-08-24",76.91,3.62,221.8083518,6.565,FALSE,22839.77,"Candy and Tobacco"
2,2,"2012-08-24",76.91,3.62,221.8083518,6.565,FALSE,68175.69,"Health and Beauty Aids"
2,3,"2012-08-24",76.91,3.62,221.8083518,6.565,FALSE,66388.36,"Stationery"
2,1,"2012-08-31",82.64,3.638,221.9415576,6.565,FALSE,25343.45,"Candy and Tobacco"
2,2,"2012-08-31",82.64,3.638,221.9415576,6.565,FALSE,72899.98,"Health and Beauty Aids"
2,3,"2012-08-31",82.64,3.638,221.9415576,6.565,FALSE,59695.45,"Stationery"
2,1,"2012-09-07",87.65,3.73,222.0747635,6.565,TRUE,25270.06,"Candy and Tobacco"
2,2,"2012-09-07",87.65,3.73,222.0747635,6.565,TRUE,66273.96,"Health and Beauty Aids"
2,3,"2012-09-07",87.65,3.73,222.0747635,6.565,TRUE,23422,"Stationery"
2,1,"2012-09-14",75.88,3.717,222.2174395,6.565,FALSE,26435.2,"Candy and Tobacco"
2,2,"2012-09-14",75.88,3.717,222.2174395,6.565,FALSE,63984.36,"Health and Beauty Aids"
2,3,"2012-09-14",75.88,3.717,222.2174395,6.565,FALSE,15121.83,"Stationery"
2,1,"2012-09-21",71.09,3.721,222.4169362,6.565,FALSE,26303.04,"Candy and Tobacco"
2,2,"2012-09-21",71.09,3.721,222.4169362,6.565,FALSE,66350.75,"Health and Beauty Aids"
2,3,"2012-09-21",71.09,3.721,222.4169362,6.565,FALSE,12237.04,"Stationery"
2,1,"2012-09-28",79.45,3.666,222.6164329,6.565,FALSE,27159.07,"Candy and Tobacco"
2,2,"2012-09-28",79.45,3.666,222.6164329,6.565,FALSE,61500.04,"Health and Beauty Aids"
2,3,"2012-09-28",79.45,3.666,222.6164329,6.565,FALSE,12693.54,"Stationery"
2,1,"2012-10-05",70.27,3.617,222.8159296,6.17,FALSE,30789.27,"Candy and Tobacco"
2,2,"2012-10-05",70.27,3.617,222.8159296,6.17,FALSE,67497.08,"Health and Beauty Aids"
2,3,"2012-10-05",70.27,3.617,222.8159296,6.17,FALSE,12011.64,"Stationery"
2,1,"2012-10-12",60.97,3.601,223.0154263,6.17,FALSE,34070,"Candy and Tobacco"
2,2,"2012-10-12",60.97,3.601,223.0154263,6.17,FALSE,59664.89,"Health and Beauty Aids"
2,3,"2012-10-12",60.97,3.601,223.0154263,6.17,FALSE,10833.86,"Stationery"
2,1,"2012-10-19",68.08,3.594,223.0598077,6.17,FALSE,35897.95,"Candy and Tobacco"
2,2,"2012-10-19",68.08,3.594,223.0598077,6.17,FALSE,64137.69,"Health and Beauty Aids"
2,3,"2012-10-19",68.08,3.594,223.0598077,6.17,FALSE,11239.25,"Stationery"
2,1,"2012-10-26",69.79,3.506,223.0783366,6.17,FALSE,41615.24,"Candy and Tobacco"
2,2,"2012-10-26",69.79,3.506,223.0783366,6.17,FALSE,62475.44,"Health and Beauty Aids"
2,3,"2012-10-26",69.79,3.506,223.0783366,6.17,FALSE,10731.67,"Stationery"
